Facility ID,Facility Title,Location,Image URL,Link,Sport Name,Year,Month,Day,Time Slot,Price
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,2:30pm - 4:30pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,2:30pm - 4:30pm,$55.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 4:00pm,$55.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 4:00pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 4:30pm,$53.33
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 4:30pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 5:00pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:00pm - 5:00pm,$55.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:30pm - 4:30pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:30pm - 4:30pm,$55.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:30pm - 5:00pm,$50.00
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,3:30pm - 5:00pm,$53.33
5072696D65204115,Prime Athletic Centre,"1192 Martin Grove Rd, Etobicoke, ON M9W 5M9",https://catchcornerapistorage.blob.core.windows.net/cc-images/arenas/454/gallery/c3daef83-79c5-4797-9b7f-09c3c8cc68cb.jpg,https://www.catchcorner.com/facility-page/454/home?sport=Soccer,Soccer Fields,2024,Jul,10,4:00pm - 5:00pm,$55.00
